id,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above
40377,84M284,Harlem Children's Zone Promise Academy Charter School,2017,Global History and Geography,73,71.904106,76.712326
40378,84M284,Harlem Children's Zone Promise Academy Charter School,2017,Living Environment,78,78.97436,96.15385
40379,84M284,Harlem Children's Zone Promise Academy Charter School,2017,US History and Government,78,75.85897,87.17949
40380,84M284,Harlem Children's Zone Promise Academy Charter School,2018,Common Core Algebra,83,73.03615,89.156624
40381,84M284,Harlem Children's Zone Promise Academy Charter School,2018,Common Core Algebra 2,40,73.75,95.0
40382,84M284,Harlem Children's Zone Promise Academy Charter School,2018,Common Core English,52,72.28846,80.76923
40383,84M284,Harlem Children's Zone Promise Academy Charter School,2018,Common Core Geometry,54,70.92593,81.48148
40384,84M284,Harlem Children's Zone Promise Academy Charter School,2018,Global History and Geography,69,80.840576,84.05797
40385,84M284,Harlem Children's Zone Promise Academy Charter School,2018,Living Environment,79,79.11392,92.40506
40386,84M284,Harlem Children's Zone Promise Academy Charter School,2018,US History and Government,78,73.89744,87.17949
40387,84M284,Harlem Children's Zone Promise Academy Charter School,2019,Common Core Algebra,56,76.0,96.42857
40388,84M284,Harlem Children's Zone Promise Academy Charter School,2019,Common Core Algebra 2,22,75.954544,95.454544
40389,84M284,Harlem Children's Zone Promise Academy Charter School,2019,Common Core English,28,69.89286,71.42857
40390,84M284,Harlem Children's Zone Promise Academy Charter School,2019,Common Core Geometry,72,64.27778,51.38889
40391,84M284,Harlem Children's Zone Promise Academy Charter School,2019,Global History and Geography,72,73.486115,79.166664
40392,84M284,Harlem Children's Zone Promise Academy Charter School,2019,Living Environment,65,83.33846,96.92308
40393,84M284,Harlem Children's Zone Promise Academy Charter School,2019,Chemistry,20,66.0,50.0
40394,84M284,Harlem Children's Zone Promise Academy Charter School,2019,Spanish,12,66.333336,50.0
40395,84M284,Harlem Children's Zone Promise Academy Charter School,2019,US History and Government,69,78.46377,94.202896
40396,84M284,Harlem Children's Zone Promise Academy Charter School,2020,Earth Science,13,83.30769,100.0
40397,84M284,Harlem Children's Zone Promise Academy Charter School,2022,Common Core Algebra,81,72.765434,82.71605
40398,84M284,Harlem Children's Zone Promise Academy Charter School,2022,Common Core Algebra 2,66,60.909092,43.939392
40399,84M284,Harlem Children's Zone Promise Academy Charter School,2022,Common Core English,78,79.34615,93.589745
40400,84M284,Harlem Children's Zone Promise Academy Charter School,2022,Common Core Geometry,53,56.35849,20.754717
40401,84M284,Harlem Children's Zone Promise Academy Charter School,2022,Global History and Geography,55,68.70909,67.27273
40402,84M284,Harlem Children's Zone Promise Academy Charter School,2022,Living Environment,72,73.083336,84.72222
40403,84M284,Harlem Children's Zone Promise Academy Charter School,2022,Chemistry,20,55.25,15.0
40404,84M284,Harlem Children's Zone Promise Academy Charter School,2022,Earth Science,53,72.66038,75.471695
40405,84M284,Harlem Children's Zone Promise Academy Charter School,2023,Common Core Algebra,68,74.48529,82.35294
40406,84M284,Harlem Children's Zone Promise Academy Charter School,2023,Common Core Algebra 2,47,58.93617,27.659575
40407,84M284,Harlem Children's Zone Promise Academy Charter School,2023,Common Core English,70,70.47143,68.57143
40408,84M284,Harlem Children's Zone Promise Academy Charter School,2023,Common Core Geometry,67,61.58209,41.791046
40409,84M284,Harlem Children's Zone Promise Academy Charter School,2023,Global History and Geography,62,68.59677,69.354836
40410,84M284,Harlem Children's Zone Promise Academy Charter School,2023,Living Environment,73,70.0137,76.712326
40411,84M284,Harlem Children's Zone Promise Academy Charter School,2023,Chemistry,22,59.5,22.727272
40412,84M284,Harlem Children's Zone Promise Academy Charter School,2023,Earth Science,62,73.58064,77.41936
40413,84M284,Harlem Children's Zone Promise Academy Charter School,2023,US History and Government,31,59.870968,29.032259
40414,84M295,School in the Square Public Charter School,2022,Common Core Algebra,23,67.26087,60.869564
40415,84M295,School in the Square Public Charter School,2023,Common Core Algebra,19,58.263157,36.842106
40416,84M295,School in the Square Public Charter School,2023,Living Environment,98,61.469387,48.97959
40417,84M330,Girls Preparatory Charter School of New York,2015,Common Core Algebra,6,68.666664,100.0
40418,84M330,Girls Preparatory Charter School of New York,2016,Common Core Algebra,11,76.545456,100.0
40419,84M330,Girls Preparatory Charter School of New York,2017,Common Core Algebra,6,79.5,100.0
40420,84M330,Girls Preparatory Charter School of New York,2017,Living Environment,9,81.333336,100.0
40421,84M330,Girls Preparatory Charter School of New York,2018,Common Core Algebra,8,77.5,100.0
40422,84M330,Girls Preparatory Charter School of New York,2018,Living Environment,15,80.0,100.0
40423,84M330,Girls Preparatory Charter School of New York,2019,Common Core Algebra,26,78.26923,96.15385
40424,84M330,Girls Preparatory Charter School of New York,2019,Living Environment,17,87.0,94.117645
40425,84M330,Girls Preparatory Charter School of New York,2021,Common Core Algebra,38,57.07895,31.578947
40426,84M330,Girls Preparatory Charter School of New York,2021,Living Environment,46,59.97826,47.826088
40427,84M330,Girls Preparatory Charter School of New York,2022,Common Core Algebra,62,65.370964,62.903225
40428,84M330,Girls Preparatory Charter School of New York,2022,Living Environment,62,67.32258,56.451614
40429,84M330,Girls Preparatory Charter School of New York,2023,Common Core Algebra,64,68.296875,68.75
40430,84M330,Girls Preparatory Charter School of New York,2023,Living Environment,43,65.65116,58.139534
40431,84M335,Harlem Village Academy East Charter School,2015,Algebra 2 (Trigonometry),12,63.75,58.333332
40432,84M335,Harlem Village Academy East Charter School,2015,Common Core Algebra,70,66.185715,68.57143
40433,84M335,Harlem Village Academy East Charter School,2015,Common Core English,97,77.40206,84.53608
40434,84M335,Harlem Village Academy East Charter School,2015,Common Core Geometry,39,56.76923,48.71795
40435,84M335,Harlem Village Academy East Charter School,2015,English,44,83.63636,95.454544
40436,84M335,Harlem Village Academy East Charter School,2015,Geometry,39,62.94872,51.28205
40437,84M335,Harlem Village Academy East Charter School,2015,Global History and Geography,64,72.109375,76.5625
40438,84M335,Harlem Village Academy East Charter School,2015,Chemistry,6,51.5,16.666666
40439,84M335,Harlem Village Academy East Charter School,2015,US History and Government,49,79.02041,93.87755
40440,84M335,Harlem Village Academy East Charter School,2016,Algebra 2 (Trigonometry),48,52.979168,29.166666
40441,84M335,Harlem Village Academy East Charter School,2016,Common Core Algebra,86,74.9186,93.023254
40442,84M335,Harlem Village Academy East Charter School,2016,Common Core English,89,75.4382,87.64045
40443,84M335,Harlem Village Academy East Charter School,2016,Common Core Geometry,41,61.09756,51.219513
40444,84M335,Harlem Village Academy East Charter School,2016,Global History and Geography,78,68.88461,69.23077
40445,84M335,Harlem Village Academy East Charter School,2016,Living Environment,52,76.44231,90.38461
40446,84M335,Harlem Village Academy East Charter School,2016,Spanish,14,69.28571,78.57143
40447,84M335,Harlem Village Academy East Charter School,2016,US History and Government,53,76.169815,83.01887
40448,84M335,Harlem Village Academy East Charter School,2017,Algebra 2 (Trigonometry),22,49.727272,18.181818
40449,84M335,Harlem Village Academy East Charter School,2017,Common Core Algebra,45,75.6,93.333336
40450,84M335,Harlem Village Academy East Charter School,2017,Common Core English,47,74.93617,78.723404
40451,84M335,Harlem Village Academy East Charter School,2017,Common Core Geometry,54,52.037037,11.111111
40452,84M335,Harlem Village Academy East Charter School,2017,French,14,74.0,92.85714
40453,84M335,Harlem Village Academy East Charter School,2017,Global History and Geography,68,66.088234,54.411766
40454,84M335,Harlem Village Academy East Charter School,2017,Living Environment,90,77.01111,87.77778
40455,84M335,Harlem Village Academy East Charter School,2017,Chemistry,13,61.76923,30.76923
40456,84M335,Harlem Village Academy East Charter School,2017,Spanish,29,65.55173,62.068966
40457,84M335,Harlem Village Academy East Charter School,2017,US History and Government,63,71.09524,65.07937
40458,84M335,Harlem Village Academy East Charter School,2018,Common Core Algebra,44,73.818184,86.36364
40459,84M335,Harlem Village Academy East Charter School,2018,Common Core English,49,70.42857,73.46939
40460,84M335,Harlem Village Academy East Charter School,2018,Global History and Geography,56,66.85714,55.357143
40461,84M335,Harlem Village Academy East Charter School,2018,Living Environment,94,71.30851,78.723404
40462,84M335,Harlem Village Academy East Charter School,2018,Chemistry,7,66.14286,42.857143
40463,84M335,Harlem Village Academy East Charter School,2018,Earth Science,30,57.333332,30.0
40464,84M335,Harlem Village Academy East Charter School,2018,Spanish,9,81.77778,88.888885
40465,84M335,Harlem Village Academy East Charter School,2018,US History and Government,66,72.65151,78.78788
40466,84M335,Harlem Village Academy East Charter School,2019,Common Core Algebra,45,68.933334,75.55556
40467,84M335,Harlem Village Academy East Charter School,2019,Common Core English,57,66.54386,68.42105
40468,84M335,Harlem Village Academy East Charter School,2019,Global History and Geography,51,69.47059,64.70588
40469,84M335,Harlem Village Academy East Charter School,2019,Living Environment,60,70.76667,76.666664
40470,84M335,Harlem Village Academy East Charter School,2019,Chemistry,8,61.25,50.0
40471,84M335,Harlem Village Academy East Charter School,2019,Spanish,12,61.0,25.0
40472,84M335,Harlem Village Academy East Charter School,2019,US History and Government,32,70.375,68.75
40473,84M335,Harlem Village Academy East Charter School,2020,Common Core English,63,69.74603,71.42857
40474,84M335,Harlem Village Academy East Charter School,2020,Global History and Geography,8,58.625,37.5
40475,84M335,Harlem Village Academy East Charter School,2020,Living Environment,15,60.8,60.0
40476,84M335,Harlem Village Academy East Charter School,2022,Common Core Algebra,39,65.23077,51.28205
40477,84M335,Harlem Village Academy East Charter School,2022,Common Core English,65,67.38461,69.23077
40478,84M335,Harlem Village Academy East Charter School,2022,Global History and Geography,37,59.783783,37.837837
40479,84M335,Harlem Village Academy East Charter School,2022,Living Environment,36,69.27778,63.88889
40480,84M335,Harlem Village Academy East Charter School,2023,Common Core Algebra,28,63.42857,53.57143
40481,84M335,Harlem Village Academy East Charter School,2023,Common Core English,31,63.419353,58.064518
40482,84M335,Harlem Village Academy East Charter School,2023,Global History and Geography,41,68.29269,65.85366
40483,84M335,Harlem Village Academy East Charter School,2023,Living Environment,24,61.875,58.333332
40484,84M336,KIPP Infinity Charter School,2015,Algebra 2 (Trigonometry),66,70.530304,71.21212
40485,84M336,KIPP Infinity Charter School,2015,Common Core Algebra,82,67.79269,71.95122
40486,84M336,KIPP Infinity Charter School,2015,Common Core English,51,79.666664,94.117645
40487,84M336,KIPP Infinity Charter School,2015,Common Core Geometry,42,58.52381,30.952381
40488,84M336,KIPP Infinity Charter School,2015,English,17,73.882355,88.23529
40489,84M336,KIPP Infinity Charter School,2015,Geometry,41,73.585365,90.243904
40490,84M336,KIPP Infinity Charter School,2015,Global History and Geography,85,76.141174,84.70588
40491,84M336,KIPP Infinity Charter School,2015,Integrated Algebra,8,62.125,37.5
40492,84M336,KIPP Infinity Charter School,2015,Living Environment,121,74.75207,85.95042
40493,84M336,KIPP Infinity Charter School,2015,Chemistry,104,66.34615,65.38461
40494,84M336,KIPP Infinity Charter School,2015,Earth Science,88,69.51136,69.318184
40495,84M336,KIPP Infinity Charter School,2015,Physics,20,67.25,65.0
40496,84M336,KIPP Infinity Charter School,2015,Spanish,56,93.01786,100.0
40497,84M336,KIPP Infinity Charter School,2015,US History and Government,62,81.064514,90.32258
40498,84M336,KIPP Infinity Charter School,2016,Algebra 2 (Trigonometry),45,68.73333,62.22222
40499,84M336,KIPP Infinity Charter School,2016,Common Core Algebra,118,77.31356,93.22034
40500,84M336,KIPP Infinity Charter School,2016,Common Core Algebra 2,26,63.692307,57.692307
40501,84M336,KIPP Infinity Charter School,2016,Common Core English,105,79.942856,95.2381
40502,84M336,KIPP Infinity Charter School,2016,Common Core Geometry,66,69.818184,78.78788
40503,84M336,KIPP Infinity Charter School,2016,Global History and Geography,83,75.554214,86.74699
40504,84M336,KIPP Infinity Charter School,2016,Living Environment,154,72.24675,79.87013
40505,84M336,KIPP Infinity Charter School,2016,Chemistry,78,68.85897,71.79487
40506,84M336,KIPP Infinity Charter School,2016,Earth Science,78,75.20513,79.48718
40507,84M336,KIPP Infinity Charter School,2016,Physics,55,56.78182,29.09091
40508,84M336,KIPP Infinity Charter School,2016,Spanish,56,87.875,96.42857
40509,84M336,KIPP Infinity Charter School,2016,US History and Government,66,82.818184,95.454544
40510,84M336,KIPP Infinity Charter School,2017,Common Core Algebra,102,81.0,96.07843
40511,84M336,KIPP Infinity Charter School,2017,Common Core Algebra 2,61,70.08197,86.88525
40512,84M336,KIPP Infinity Charter School,2017,Common Core English,120,74.88333,85.0
40513,84M336,KIPP Infinity Charter School,2017,Common Core Geometry,82,69.060974,69.51219
40514,84M336,KIPP Infinity Charter School,2017,Global History and Geography,85,76.305885,87.05882
40515,84M336,KIPP Infinity Charter School,2017,Living Environment,178,72.53371,78.08989
40516,84M336,KIPP Infinity Charter School,2017,Chemistry,69,63.7971,69.565216
40517,84M336,KIPP Infinity Charter School,2017,Earth Science,96,69.395836,65.625
40518,84M336,KIPP Infinity Charter School,2017,Physics,48,68.541664,68.75
40519,84M336,KIPP Infinity Charter School,2017,Spanish,54,82.18519,88.888885
40520,84M336,KIPP Infinity Charter School,2017,US History and Government,70,83.4,95.71429
40521,84M336,KIPP Infinity Charter School,2018,Common Core Algebra,89,79.47191,92.134834
40522,84M336,KIPP Infinity Charter School,2018,Common Core Algebra 2,62,72.09677,90.32258
40523,84M336,KIPP Infinity Charter School,2018,Common Core English,95,76.336845,90.52631
40524,84M336,KIPP Infinity Charter School,2018,Common Core Geometry,103,71.223305,80.58253
40525,84M336,KIPP Infinity Charter School,2018,Global History and Geography,78,77.551285,91.02564
40526,84M336,KIPP Infinity Charter School,2018,Living Environment,80,79.675,92.5
40527,84M336,KIPP Infinity Charter School,2018,Chemistry,68,67.19118,61.764706
40528,84M336,KIPP Infinity Charter School,2018,Earth Science,102,62.17647,47.058823
40529,84M336,KIPP Infinity Charter School,2018,Physics,22,58.68182,36.363636
40530,84M336,KIPP Infinity Charter School,2018,Spanish,64,84.75,92.1875
40531,84M336,KIPP Infinity Charter School,2018,US History and Government,73,80.904106,95.89041
40532,84M336,KIPP Infinity Charter School,2019,Common Core Algebra,81,79.90124,95.06173
40533,84M336,KIPP Infinity Charter School,2019,Common Core Algebra 2,75,72.253334,88.0
40534,84M336,KIPP Infinity Charter School,2019,Common Core English,88,77.89773,93.181816
40535,84M336,KIPP Infinity Charter School,2019,Common Core Geometry,83,71.01205,81.92771
40536,84M336,KIPP Infinity Charter School,2019,Global History and Geography,79,75.44304,79.74683
40537,84M336,KIPP Infinity Charter School,2019,Living Environment,84,78.86905,92.85714
40538,84M336,KIPP Infinity Charter School,2019,Chemistry,87,67.77012,70.114944
40539,84M336,KIPP Infinity Charter School,2019,Earth Science,81,55.209877,29.62963
40540,84M336,KIPP Infinity Charter School,2019,Physics,18,67.5,66.666664
40541,84M336,KIPP Infinity Charter School,2019,Spanish,78,84.96154,93.589745
40542,84M336,KIPP Infinity Charter School,2019,US History and Government,64,80.65625,96.875
40543,84M336,KIPP Infinity Charter School,2020,Common Core Algebra,46,65.17391,60.869564
40544,84M336,KIPP Infinity Charter School,2020,Common Core Algebra 2,37,62.135136,45.945946
40545,84M336,KIPP Infinity Charter School,2020,Common Core English,188,74.61702,81.38298
40546,84M336,KIPP Infinity Charter School,2020,Common Core Geometry,8,59.25,25.0
40547,84M336,KIPP Infinity Charter School,2020,Global History and Geography,53,64.86793,54.71698
40548,84M336,KIPP Infinity Charter School,2020,Living Environment,13,57.153847,46.153847
40549,84M336,KIPP Infinity Charter School,2020,Chemistry,28,68.67857,75.0
40550,84M336,KIPP Infinity Charter School,2020,US History and Government,13,63.384617,53.846153
40551,84M336,KIPP Infinity Charter School,2022,Common Core Algebra,185,72.34595,83.24324
40552,84M336,KIPP Infinity Charter School,2022,Common Core Algebra 2,137,67.38686,72.9927
40553,84M336,KIPP Infinity Charter School,2022,Common Core English,259,72.057915,75.675674
40554,84M336,KIPP Infinity Charter School,2022,Common Core Geometry,42,70.5,76.190475
40555,84M336,KIPP Infinity Charter School,2022,Global History and Geography,240,71.775,82.5
40556,84M336,KIPP Infinity Charter School,2022,Living Environment,260,74.957695,86.53846
40557,84M336,KIPP Infinity Charter School,2022,Chemistry,80,66.775,63.75
40558,84M336,KIPP Infinity Charter School,2022,Spanish,98,82.68367,96.938774
40559,84M336,KIPP Infinity Charter School,2023,Common Core Algebra,264,68.63636,71.969696
40560,84M336,KIPP Infinity Charter School,2023,Common Core Algebra 2,123,70.08943,84.55285
40561,84M336,KIPP Infinity Charter School,2023,Common Core English,348,75.55173,82.18391
40562,84M336,KIPP Infinity Charter School,2023,Common Core Geometry,48,72.166664,79.166664
40563,84M336,KIPP Infinity Charter School,2023,Global History and Geography,258,73.15116,82.17054
40564,84M336,KIPP Infinity Charter School,2023,Living Environment,253,72.584984,79.841896
40565,84M336,KIPP Infinity Charter School,2023,Chemistry,80,69.625,80.0
40566,84M336,KIPP Infinity Charter School,2023,Spanish,192,81.729164,89.583336
40567,84M336,KIPP Infinity Charter School,2023,US History and Government,222,72.806305,90.99099
40568,84M341,Harlem Children's Zone Promise Academy II Charter,2015,Common Core Algebra,39,75.10256,100.0
40569,84M341,Harlem Children's Zone Promise Academy II Charter,2015,Common Core English,25,90.16,100.0
40570,84M341,Harlem Children's Zone Promise Academy II Charter,2015,Geometry,11,82.90909,100.0
40571,84M341,Harlem Children's Zone Promise Academy II Charter,2015,Global History and Geography,32,79.53125,87.5
40572,84M341,Harlem Children's Zone Promise Academy II Charter,2015,Living Environment,41,80.902435,95.12195
40573,84M341,Harlem Children's Zone Promise Academy II Charter,2015,Earth Science,11,74.72727,81.818184
40574,84M341,Harlem Children's Zone Promise Academy II Charter,2015,US History and Government,37,85.78378,97.297295
40575,84M341,Harlem Children's Zone Promise Academy II Charter,2016,Common Core Algebra,91,81.58242,100.0
40576,84M341,Harlem Children's Zone Promise Academy II Charter,2016,Common Core English,43,78.674416,97.674416
40577,84M341,Harlem Children's Zone Promise Academy II Charter,2016,Common Core Geometry,34,65.44118,64.70588
40578,84M341,Harlem Children's Zone Promise Academy II Charter,2016,Geometry,9,66.888885,66.666664
40579,84M341,Harlem Children's Zone Promise Academy II Charter,2016,Global History and Geography,29,81.655174,93.10345
40580,84M341,Harlem Children's Zone Promise Academy II Charter,2016,Living Environment,100,77.92,94.0
40581,84M341,Harlem Children's Zone Promise Academy II Charter,2016,Chemistry,10,73.8,80.0
40582,84M341,Harlem Children's Zone Promise Academy II Charter,2016,Earth Science,46,72.71739,86.95652
40583,84M341,Harlem Children's Zone Promise Academy II Charter,2016,US History and Government,102,83.166664,94.117645
40584,84M341,Harlem Children's Zone Promise Academy II Charter,2017,Common Core Algebra,69,79.840576,100.0
40585,84M341,Harlem Children's Zone Promise Academy II Charter,2017,Common Core Algebra 2,29,67.44827,68.965515
40586,84M341,Harlem Children's Zone Promise Academy II Charter,2017,Common Core English,88,79.806816,94.318184
40587,84M341,Harlem Children's Zone Promise Academy II Charter,2017,Common Core Geometry,71,70.57746,85.91549
40588,84M341,Harlem Children's Zone Promise Academy II Charter,2017,Global History and Geography,64,81.546875,96.875
40589,84M341,Harlem Children's Zone Promise Academy II Charter,2017,Living Environment,69,75.710144,97.10145
40590,84M341,Harlem Children's Zone Promise Academy II Charter,2017,Chemistry,23,60.434784,39.130436
40591,84M341,Harlem Children's Zone Promise Academy II Charter,2017,Earth Science,58,70.51724,81.034485
40592,84M341,Harlem Children's Zone Promise Academy II Charter,2017,US History and Government,64,79.1875,89.0625
40593,84M341,Harlem Children's Zone Promise Academy II Charter,2018,Common Core Algebra,77,78.85714,98.7013
40594,84M341,Harlem Children's Zone Promise Academy II Charter,2018,Common Core Algebra 2,67,66.68657,67.16418
40595,84M341,Harlem Children's Zone Promise Academy II Charter,2018,Common Core English,59,67.76271,66.10169
40596,84M341,Harlem Children's Zone Promise Academy II Charter,2018,Common Core Geometry,44,68.818184,75.0
40597,84M341,Harlem Children's Zone Promise Academy II Charter,2018,Global History and Geography,56,79.58929,89.28571
40598,84M341,Harlem Children's Zone Promise Academy II Charter,2018,Living Environment,70,78.1,94.28571
40599,84M341,Harlem Children's Zone Promise Academy II Charter,2018,Chemistry,63,57.761906,23.809525
40600,84M341,Harlem Children's Zone Promise Academy II Charter,2018,Earth Science,52,66.30769,59.615383
40601,84M341,Harlem Children's Zone Promise Academy II Charter,2018,Spanish,10,58.5,20.0
40602,84M341,Harlem Children's Zone Promise Academy II Charter,2018,US History and Government,68,74.04412,82.35294
40603,84M341,Harlem Children's Zone Promise Academy II Charter,2019,Common Core Algebra,54,79.166664,98.14815
40604,84M341,Harlem Children's Zone Promise Academy II Charter,2019,Common Core Algebra 2,9,50.0,11.111111
40605,84M341,Harlem Children's Zone Promise Academy II Charter,2019,Common Core English,19,68.36842,73.68421
40606,84M341,Harlem Children's Zone Promise Academy II Charter,2019,Common Core Geometry,34,55.97059,20.588236
40607,84M341,Harlem Children's Zone Promise Academy II Charter,2019,Global History and Geography,62,63.112904,59.677418
40608,84M341,Harlem Children's Zone Promise Academy II Charter,2019,Living Environment,45,67.6,73.333336
40609,84M341,Harlem Children's Zone Promise Academy II Charter,2019,Earth Science,53,61.509434,43.396225
40610,84M341,Harlem Children's Zone Promise Academy II Charter,2019,Spanish,77,68.06493,61.03896
40611,84M341,Harlem Children's Zone Promise Academy II Charter,2019,US History and Government,68,71.72059,75.0
40612,84M341,Harlem Children's Zone Promise Academy II Charter,2020,Common Core Algebra 2,7,57.0,42.857143
40613,84M341,Harlem Children's Zone Promise Academy II Charter,2020,Common Core Geometry,23,56.695652,21.73913
40614,84M341,Harlem Children's Zone Promise Academy II Charter,2020,Living Environment,8,47.875,12.5
40615,84M341,Harlem Children's Zone Promise Academy II Charter,2020,Earth Science,7,52.57143,14.285714
40616,84M341,Harlem Children's Zone Promise Academy II Charter,2020,US History and Government,10,63.3,40.0
40617,84M341,Harlem Children's Zone Promise Academy II Charter,2022,Common Core Algebra,75,65.333336,52.0
40618,84M341,Harlem Children's Zone Promise Academy II Charter,2022,Common Core Algebra 2,50,52.84,16.0
40619,84M341,Harlem Children's Zone Promise Academy II Charter,2022,Common Core English,56,67.19643,60.714287
40620,84M341,Harlem Children's Zone Promise Academy II Charter,2022,Common Core Geometry,48,46.479168,2.0833333
40621,84M341,Harlem Children's Zone Promise Academy II Charter,2022,Global History and Geography,49,66.5102,63.265305
40622,84M341,Harlem Children's Zone Promise Academy II Charter,2022,Living Environment,64,63.984375,51.5625
40623,84M341,Harlem Children's Zone Promise Academy II Charter,2022,Chemistry,52,52.346153,7.6923075
40624,84M341,Harlem Children's Zone Promise Academy II Charter,2022,Earth Science,58,50.13793,12.068966
40625,84M341,Harlem Children's Zone Promise Academy II Charter,2022,Spanish,24,65.916664,50.0
40626,84M341,Harlem Children's Zone Promise Academy II Charter,2023,Common Core Algebra,65,68.69231,64.61539
40627,84M341,Harlem Children's Zone Promise Academy II Charter,2023,Common Core Algebra 2,33,50.515152,15.151515
40628,84M341,Harlem Children's Zone Promise Academy II Charter,2023,Common Core English,64,73.0625,82.8125
40629,84M341,Harlem Children's Zone Promise Academy II Charter,2023,Common Core Geometry,53,47.226414,3.7735848
40630,84M341,Harlem Children's Zone Promise Academy II Charter,2023,Global History and Geography,59,61.033897,42.372883
40631,84M341,Harlem Children's Zone Promise Academy II Charter,2023,Living Environment,80,65.475,55.0
40632,84M341,Harlem Children's Zone Promise Academy II Charter,2023,Chemistry,44,50.863636,11.363636
40633,84M341,Harlem Children's Zone Promise Academy II Charter,2023,Earth Science,52,47.557693,7.6923075
40634,84M341,Harlem Children's Zone Promise Academy II Charter,2023,US History and Government,39,57.564102,33.333332
40635,84M350,Democracy Preparatory Charter School,2015,Algebra 2 (Trigonometry),104,72.19231,84.61539
40636,84M350,Democracy Preparatory Charter School,2015,Common Core Algebra,115,72.24348,95.652176
40637,84M350,Democracy Preparatory Charter School,2015,Common Core English,118,85.855934,98.305084
40638,84M350,Democracy Preparatory Charter School,2015,Common Core Geometry,96,68.333336,68.75
40639,84M350,Democracy Preparatory Charter School,2015,English,87,75.114944,90.804596
40640,84M350,Democracy Preparatory Charter School,2015,Geometry,96,77.9375,96.875
40641,84M350,Democracy Preparatory Charter School,2015,Global History and Geography,95,81.28421,94.73684
40642,84M350,Democracy Preparatory Charter School,2015,Living Environment,122,84.16393,98.36066
40643,84M350,Democracy Preparatory Charter School,2015,Chemistry,122,73.991806,89.34426
40644,84M350,Democracy Preparatory Charter School,2015,Physics,100,66.23,56.0
40645,84M350,Democracy Preparatory Charter School,2015,US History and Government,105,84.190475,96.190475
40646,84M350,Democracy Preparatory Charter School,2016,Algebra 2 (Trigonometry),28,75.32143,96.42857
40647,84M350,Democracy Preparatory Charter School,2016,Common Core Algebra,97,81.824745,97.93814
40648,84M350,Democracy Preparatory Charter School,2016,Common Core Algebra 2,29,80.793106,100.0
40649,84M350,Democracy Preparatory Charter School,2016,Common Core English,103,85.252426,99.02913
40650,84M350,Democracy Preparatory Charter School,2016,Common Core Geometry,97,71.237114,77.31959
40651,84M350,Democracy Preparatory Charter School,2016,Global History and Geography,103,81.1068,91.26214
40652,84M350,Democracy Preparatory Charter School,2016,Living Environment,92,80.67391,96.73913
40653,84M350,Democracy Preparatory Charter School,2016,Chemistry,109,71.073395,78.899086
40654,84M350,Democracy Preparatory Charter School,2016,Physics,99,70.252525,75.757576
40655,84M350,Democracy Preparatory Charter School,2016,US History and Government,85,84.752945,97.64706
40656,84M350,Democracy Preparatory Charter School,2017,Common Core Algebra,101,80.52475,91.08911
40657,84M350,Democracy Preparatory Charter School,2017,Common Core Algebra 2,128,74.9375,96.09375
40658,84M350,Democracy Preparatory Charter School,2017,Common Core English,81,84.87654,97.53086
40659,84M350,Democracy Preparatory Charter School,2017,Common Core Geometry,93,71.7957,77.41936
40660,84M350,Democracy Preparatory Charter School,2017,Global History and Geography,82,80.57317,91.46342
40661,84M350,Democracy Preparatory Charter School,2017,Living Environment,99,77.14141,87.878784
40662,84M350,Democracy Preparatory Charter School,2017,Chemistry,85,72.96471,82.35294
40663,84M350,Democracy Preparatory Charter School,2017,Physics,82,77.69512,87.80488
40664,84M350,Democracy Preparatory Charter School,2017,US History and Government,84,88.82143,98.809525
40665,84M350,Democracy Preparatory Charter School,2018,Common Core Algebra,112,73.67857,85.71429
40666,84M350,Democracy Preparatory Charter School,2018,Common Core Algebra 2,70,80.85714,98.57143
40667,84M350,Democracy Preparatory Charter School,2018,Common Core English,90,77.522224,85.55556
40668,84M350,Democracy Preparatory Charter School,2018,Common Core Geometry,100,70.52,82.0
40669,84M350,Democracy Preparatory Charter School,2018,Global History and Geography,90,83.422226,95.55556
40670,84M350,Democracy Preparatory Charter School,2018,Living Environment,115,74.304344,80.86957
40671,84M350,Democracy Preparatory Charter School,2018,Chemistry,91,67.13187,63.736263
40672,84M350,Democracy Preparatory Charter School,2018,Physics,64,74.65625,81.25
40673,84M350,Democracy Preparatory Charter School,2018,US History and Government,69,90.26087,100.0
40674,84M350,Democracy Preparatory Charter School,2019,Common Core Algebra,104,77.53846,94.23077
40675,84M350,Democracy Preparatory Charter School,2019,Common Core Algebra 2,66,74.530304,93.93939
40676,84M350,Democracy Preparatory Charter School,2019,Common Core English,103,77.69903,91.26214
40677,84M350,Democracy Preparatory Charter School,2019,Common Core Geometry,106,70.06604,71.69811
40678,84M350,Democracy Preparatory Charter School,2019,Global History and Geography,95,76.83158,84.210526
40679,84M350,Democracy Preparatory Charter School,2019,Living Environment,109,78.61468,91.74312
40680,84M350,Democracy Preparatory Charter School,2019,Chemistry,101,64.22772,57.425743
40681,84M350,Democracy Preparatory Charter School,2019,Physics,59,76.22034,84.745766
40682,84M350,Democracy Preparatory Charter School,2019,US History and Government,66,87.121216,100.0
40683,84M350,Democracy Preparatory Charter School,2020,Common Core Algebra,6,57.5,33.333332
40684,84M350,Democracy Preparatory Charter School,2020,Common Core English,9,64.44444,55.555557
