borough,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above,id
Manhattan,06M223,The Mott Hall School,2023,Living Environment,55,77.58182,85.454544,19120
Manhattan,06M278,Paula Hedbavny School,2017,Common Core Algebra,29,84.034485,100.0,19121
Manhattan,06M278,Paula Hedbavny School,2018,Common Core Algebra,22,85.818184,100.0,19122
Manhattan,06M278,Paula Hedbavny School,2019,Common Core Algebra,18,86.94444,100.0,19123
Manhattan,06M278,Paula Hedbavny School,2022,Common Core Algebra,14,80.42857,100.0,19124
Manhattan,06M278,Paula Hedbavny School,2023,Common Core Algebra,17,78.82353,88.23529,19125
Manhattan,06M293,City College Academy of the Arts,2017,Chemistry,21,68.190475,71.42857,19126
Manhattan,06M293,City College Academy of the Arts,2017,Common Core Algebra,112,78.15179,94.64286,19127
Manhattan,06M293,City College Academy of the Arts,2017,Common Core Algebra 2,37,76.189186,97.297295,19128
Manhattan,06M293,City College Academy of the Arts,2017,Common Core English,102,83.65686,97.05882,19129
Manhattan,06M293,City College Academy of the Arts,2017,Common Core Geometry,84,74.67857,83.333336,19130
Manhattan,06M293,City College Academy of the Arts,2017,Global History and Geography,115,84.41739,97.391304,19131
Manhattan,06M293,City College Academy of the Arts,2017,Living Environment,102,72.70588,84.31373,19132
Manhattan,06M293,City College Academy of the Arts,2017,Physics,31,67.870964,61.29032,19133
Manhattan,06M293,City College Academy of the Arts,2017,Spanish,33,87.51515,93.93939,19134
Manhattan,06M293,City College Academy of the Arts,2017,US History and Government,109,77.44037,87.15596,19135
Manhattan,06M293,City College Academy of the Arts,2018,Common Core Algebra,97,75.824745,88.65979,19136
Manhattan,06M293,City College Academy of the Arts,2018,Common Core Algebra 2,56,76.33929,96.42857,19137
Manhattan,06M293,City College Academy of the Arts,2018,Common Core English,176,76.28977,87.5,19138
Manhattan,06M293,City College Academy of the Arts,2018,Common Core Geometry,65,70.13846,75.38461,19139
Manhattan,06M293,City College Academy of the Arts,2018,Global History and Geography,84,83.40476,95.2381,19140
Manhattan,06M293,City College Academy of the Arts,2018,Living Environment,119,74.13445,84.033615,19141
Manhattan,06M293,City College Academy of the Arts,2018,Physics,30,64.833336,50.0,19142
Manhattan,06M293,City College Academy of the Arts,2018,US History and Government,127,74.46457,81.88976,19143
Manhattan,06M293,City College Academy of the Arts,2019,Chemistry,31,64.80645,51.612904,19144
Manhattan,06M293,City College Academy of the Arts,2019,Common Core Algebra,85,73.31765,81.17647,19145
Manhattan,06M293,City College Academy of the Arts,2019,Common Core Algebra 2,37,72.89189,81.08108,19146
Manhattan,06M293,City College Academy of the Arts,2019,Common Core English,106,77.40566,92.45283,19147
Manhattan,06M293,City College Academy of the Arts,2019,Common Core Geometry,65,76.84615,92.30769,19148
Manhattan,06M293,City College Academy of the Arts,2019,Global History and Geography,102,82.0,98.039215,19149
Manhattan,06M293,City College Academy of the Arts,2019,Living Environment,77,74.12987,83.11688,19150
Manhattan,06M293,City College Academy of the Arts,2019,Physics,44,65.431816,47.727272,19151
Manhattan,06M293,City College Academy of the Arts,2019,Spanish,26,94.88461,100.0,19152
Manhattan,06M293,City College Academy of the Arts,2019,US History and Government,85,77.305885,77.64706,19153
Manhattan,06M293,City College Academy of the Arts,2022,Common Core Algebra,73,64.9863,54.79452,19154
Manhattan,06M293,City College Academy of the Arts,2022,Common Core Algebra 2,21,65.52381,61.904762,19155
Manhattan,06M293,City College Academy of the Arts,2022,Common Core English,71,72.56338,77.46479,19156
Manhattan,06M293,City College Academy of the Arts,2022,Common Core Geometry,108,51.037037,25.925926,19157
Manhattan,06M293,City College Academy of the Arts,2022,Earth Science,41,48.048782,19.512196,19158
Manhattan,06M293,City College Academy of the Arts,2022,Global History and Geography,92,73.26087,82.608696,19159
Manhattan,06M293,City College Academy of the Arts,2022,Italian,6,74.0,66.666664,19160
Manhattan,06M293,City College Academy of the Arts,2022,Living Environment,68,69.57353,67.64706,19161
Manhattan,06M293,City College Academy of the Arts,2022,Physics,11,42.909092,9.090909,19162
Manhattan,06M293,City College Academy of the Arts,2022,Spanish,24,92.583336,100.0,19163
Manhattan,06M293,City College Academy of the Arts,2023,Chemistry,6,62.0,66.666664,19164
Manhattan,06M293,City College Academy of the Arts,2023,Common Core Algebra,162,66.62346,66.049385,19165
Manhattan,06M293,City College Academy of the Arts,2023,Common Core Algebra 2,69,56.36232,26.086956,19166
Manhattan,06M293,City College Academy of the Arts,2023,Common Core English,111,71.936935,73.87387,19167
Manhattan,06M293,City College Academy of the Arts,2023,Common Core Geometry,17,57.117645,29.411764,19168
Manhattan,06M293,City College Academy of the Arts,2023,Earth Science,20,57.3,35.0,19169
Manhattan,06M293,City College Academy of the Arts,2023,Global History and Geography,104,69.65385,66.34615,19170
Manhattan,06M293,City College Academy of the Arts,2023,Living Environment,120,69.6,70.0,19171
Manhattan,06M293,City College Academy of the Arts,2023,US History and Government,88,66.670456,67.045456,19172
Manhattan,06M311,Amistad Dual Language School,2019,Common Core Algebra,10,82.8,100.0,19173
Manhattan,06M319,M.S. 319 - Maria Teresa,2017,Common Core Algebra,32,75.34375,90.625,19174
Manhattan,06M319,M.S. 319 - Maria Teresa,2017,Living Environment,30,74.4,86.666664,19175
Manhattan,06M319,M.S. 319 - Maria Teresa,2018,Common Core Algebra,30,76.433334,96.666664,19176
Manhattan,06M319,M.S. 319 - Maria Teresa,2018,Living Environment,29,71.655174,82.75862,19177
Manhattan,06M319,M.S. 319 - Maria Teresa,2019,Common Core Algebra,15,74.333336,80.0,19178
Manhattan,06M319,M.S. 319 - Maria Teresa,2019,Living Environment,9,64.0,55.555557,19179
Manhattan,06M322,M.S. 322,2017,Common Core Algebra,10,85.9,100.0,19180
Manhattan,06M322,M.S. 322,2018,Common Core Algebra,16,82.0,100.0,19181
Manhattan,06M322,M.S. 322,2018,Living Environment,39,68.333336,69.23077,19182
Manhattan,06M322,M.S. 322,2019,Common Core Algebra,12,84.666664,100.0,19183
Manhattan,06M322,M.S. 322,2019,US History and Government,9,59.88889,33.333332,19184
Manhattan,06M324,M.S. 324 - Patria Mirabal,2017,Common Core Algebra,33,83.57576,100.0,19185
Manhattan,06M324,M.S. 324 - Patria Mirabal,2017,Living Environment,32,73.6875,81.25,19186
Manhattan,06M324,M.S. 324 - Patria Mirabal,2018,Common Core Algebra,58,77.75862,96.55173,19187
Manhattan,06M324,M.S. 324 - Patria Mirabal,2018,Living Environment,59,66.305084,64.40678,19188
Manhattan,06M324,M.S. 324 - Patria Mirabal,2019,Common Core Algebra,35,78.74286,97.14286,19189
Manhattan,06M324,M.S. 324 - Patria Mirabal,2019,Living Environment,32,76.25,93.75,19190
Manhattan,06M324,M.S. 324 - Patria Mirabal,2022,Common Core Algebra,21,74.47619,85.71429,19191
Manhattan,06M324,M.S. 324 - Patria Mirabal,2022,Living Environment,21,69.90476,66.666664,19192
Manhattan,06M324,M.S. 324 - Patria Mirabal,2023,Common Core Algebra,27,77.25926,96.296295,19193
Manhattan,06M324,M.S. 324 - Patria Mirabal,2023,Living Environment,31,68.3871,74.19355,19194
Manhattan,06M346,Community Health Academy of the Heights,2017,Chemistry,82,63.341465,51.219513,19195
Manhattan,06M346,Community Health Academy of the Heights,2017,Common Core Algebra,219,73.25571,80.821915,19196
Manhattan,06M346,Community Health Academy of the Heights,2017,Common Core Algebra 2,33,51.424244,9.090909,19197
Manhattan,06M346,Community Health Academy of the Heights,2017,Common Core English,122,68.34426,77.04918,19198
Manhattan,06M346,Community Health Academy of the Heights,2017,Earth Science,100,54.82,21.0,19199
Manhattan,06M346,Community Health Academy of the Heights,2017,Global History and Geography,103,68.41747,72.81554,19200
Manhattan,06M346,Community Health Academy of the Heights,2017,Living Environment,96,71.083336,79.166664,19201
Manhattan,06M346,Community Health Academy of the Heights,2017,Physics,19,42.36842,10.526316,19202
Manhattan,06M346,Community Health Academy of the Heights,2017,Spanish,33,89.27273,100.0,19203
Manhattan,06M346,Community Health Academy of the Heights,2017,US History and Government,133,64.93233,59.398495,19204
Manhattan,06M346,Community Health Academy of the Heights,2018,Chemistry,76,64.039474,50.0,19205
Manhattan,06M346,Community Health Academy of the Heights,2018,Common Core Algebra,165,73.02425,79.393936,19206
Manhattan,06M346,Community Health Academy of the Heights,2018,Common Core Algebra 2,42,66.71429,54.761906,19207
Manhattan,06M346,Community Health Academy of the Heights,2018,Common Core English,128,73.32031,79.6875,19208
Manhattan,06M346,Community Health Academy of the Heights,2018,Common Core Geometry,35,55.857143,25.714285,19209
Manhattan,06M346,Community Health Academy of the Heights,2018,Earth Science,110,64.836365,53.636364,19210
Manhattan,06M346,Community Health Academy of the Heights,2018,Global History and Geography,93,73.92473,74.19355,19211
Manhattan,06M346,Community Health Academy of the Heights,2018,Living Environment,96,69.854164,70.833336,19212
Manhattan,06M346,Community Health Academy of the Heights,2018,Physics,22,62.18182,50.0,19213
Manhattan,06M346,Community Health Academy of the Heights,2018,Spanish,9,87.55556,100.0,19214
Manhattan,06M346,Community Health Academy of the Heights,2018,US History and Government,153,68.43791,72.54902,19215
Manhattan,06M346,Community Health Academy of the Heights,2019,Chemistry,62,64.935486,56.451614,19216
Manhattan,06M346,Community Health Academy of the Heights,2019,Common Core Algebra,124,74.07258,83.870964,19217
Manhattan,06M346,Community Health Academy of the Heights,2019,Common Core Algebra 2,48,59.458332,37.5,19218
Manhattan,06M346,Community Health Academy of the Heights,2019,Common Core English,142,72.57042,79.57746,19219
Manhattan,06M346,Community Health Academy of the Heights,2019,Common Core Geometry,83,63.987953,54.21687,19220
Manhattan,06M346,Community Health Academy of the Heights,2019,Earth Science,117,61.59829,46.153847,19221
Manhattan,06M346,Community Health Academy of the Heights,2019,Global History and Geography,102,74.196075,75.4902,19222
Manhattan,06M346,Community Health Academy of the Heights,2019,Living Environment,105,69.77143,73.333336,19223
Manhattan,06M346,Community Health Academy of the Heights,2019,Physics,33,56.21212,27.272728,19224
Manhattan,06M346,Community Health Academy of the Heights,2019,Spanish,202,86.33663,94.0594,19225
Manhattan,06M346,Community Health Academy of the Heights,2019,US History and Government,114,68.12281,67.54386,19226
Manhattan,06M346,Community Health Academy of the Heights,2022,Common Core Algebra,149,60.879196,42.28188,19227
Manhattan,06M346,Community Health Academy of the Heights,2022,Common Core Algebra 2,34,56.64706,32.35294,19228
Manhattan,06M346,Community Health Academy of the Heights,2022,Common Core English,7,57.714287,57.142857,19229
Manhattan,06M346,Community Health Academy of the Heights,2022,Common Core Geometry,46,44.086956,2.173913,19230
Manhattan,06M346,Community Health Academy of the Heights,2022,Earth Science,77,50.94805,19.48052,19231
Manhattan,06M346,Community Health Academy of the Heights,2022,Global History and Geography,81,72.07407,80.24691,19232
Manhattan,06M346,Community Health Academy of the Heights,2022,Living Environment,29,57.13793,24.137932,19233
Manhattan,06M346,Community Health Academy of the Heights,2022,Spanish,75,79.08,86.666664,19234
Manhattan,06M346,Community Health Academy of the Heights,2023,Chemistry,27,69.22222,66.666664,19235
Manhattan,06M346,Community Health Academy of the Heights,2023,Common Core Algebra,122,64.57377,54.098362,19236
Manhattan,06M346,Community Health Academy of the Heights,2023,Common Core Algebra 2,25,52.24,24.0,19237
Manhattan,06M346,Community Health Academy of the Heights,2023,Common Core English,97,77.051544,87.62887,19238
Manhattan,06M346,Community Health Academy of the Heights,2023,Common Core Geometry,75,48.6,10.666667,19239
Manhattan,06M346,Community Health Academy of the Heights,2023,Earth Science,77,49.33766,20.77922,19240
Manhattan,06M346,Community Health Academy of the Heights,2023,Global History and Geography,84,67.92857,66.666664,19241
Manhattan,06M346,Community Health Academy of the Heights,2023,Living Environment,73,62.945206,50.684933,19242
Manhattan,06M346,Community Health Academy of the Heights,2023,Spanish,70,84.314285,92.85714,19243
Manhattan,06M346,Community Health Academy of the Heights,2023,US History and Government,97,63.463917,55.670105,19244
Manhattan,06M348,Washington Heights Expeditionary Learning School,2017,Common Core Algebra,178,69.53371,75.8427,19245
Manhattan,06M348,Washington Heights Expeditionary Learning School,2017,Common Core Algebra 2,23,60.304348,34.782608,19246
Manhattan,06M348,Washington Heights Expeditionary Learning School,2017,Common Core English,183,70.15301,73.77049,19247
Manhattan,06M348,Washington Heights Expeditionary Learning School,2017,Common Core Geometry,69,61.492752,44.927536,19248
Manhattan,06M348,Washington Heights Expeditionary Learning School,2017,Earth Science,86,68.54651,61.627907,19249
Manhattan,06M348,Washington Heights Expeditionary Learning School,2017,Global History and Geography,33,53.121212,18.181818,19250
Manhattan,06M348,Washington Heights Expeditionary Learning School,2017,Living Environment,98,70.5,73.46939,19251
Manhattan,06M348,Washington Heights Expeditionary Learning School,2017,US History and Government,219,66.438354,57.077625,19252
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,Chemistry,29,56.0,6.8965516,19253
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,Common Core Algebra,162,64.46914,55.555557,19254
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,Common Core Algebra 2,60,62.833332,53.333332,19255
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,Common Core English,166,69.83132,74.09638,19256
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,Common Core Geometry,89,64.65169,59.55056,19257
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,Earth Science,87,71.83908,73.56322,19258
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,Global History and Geography,105,69.580956,60.0,19259
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,Living Environment,121,67.818184,61.98347,19260
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,Spanish,23,89.08696,100.0,19261
Manhattan,06M348,Washington Heights Expeditionary Learning School,2018,US History and Government,148,64.682434,54.72973,19262
Manhattan,06M348,Washington Heights Expeditionary Learning School,2019,Common Core Algebra,215,61.88372,45.581394,19263
Manhattan,06M348,Washington Heights Expeditionary Learning School,2019,Common Core Algebra 2,79,69.44304,70.88608,19264
Manhattan,06M348,Washington Heights Expeditionary Learning School,2019,Common Core English,155,75.341934,82.58064,19265
Manhattan,06M348,Washington Heights Expeditionary Learning School,2019,Common Core Geometry,59,66.932205,62.711864,19266
Manhattan,06M348,Washington Heights Expeditionary Learning School,2019,Earth Science,88,69.0,62.5,19267
Manhattan,06M348,Washington Heights Expeditionary Learning School,2019,Global History and Geography,94,71.34042,76.59574,19268
Manhattan,06M348,Washington Heights Expeditionary Learning School,2019,Living Environment,112,65.96429,58.035713,19269
Manhattan,06M348,Washington Heights Expeditionary Learning School,2019,Spanish,46,88.32609,97.82609,19270
Manhattan,06M348,Washington Heights Expeditionary Learning School,2019,US History and Government,146,59.972603,41.09589,19271
Manhattan,06M348,Washington Heights Expeditionary Learning School,2022,Common Core Algebra,365,58.88493,38.63014,19272
Manhattan,06M348,Washington Heights Expeditionary Learning School,2022,Common Core Algebra 2,59,49.33898,15.254237,19273
Manhattan,06M348,Washington Heights Expeditionary Learning School,2022,Common Core English,223,67.26906,65.02242,19274
Manhattan,06M348,Washington Heights Expeditionary Learning School,2022,Common Core Geometry,10,42.4,0.0,19275
Manhattan,06M348,Washington Heights Expeditionary Learning School,2022,Earth Science,103,61.038834,43.68932,19276
Manhattan,06M348,Washington Heights Expeditionary Learning School,2022,Global History and Geography,115,69.94782,78.26087,19277
Manhattan,06M348,Washington Heights Expeditionary Learning School,2022,Living Environment,110,61.363636,50.0,19278
Manhattan,06M348,Washington Heights Expeditionary Learning School,2023,Common Core Algebra,355,60.160564,45.633804,19279
Manhattan,06M348,Washington Heights Expeditionary Learning School,2023,Common Core Algebra 2,52,49.75,15.384615,19280
Manhattan,06M348,Washington Heights Expeditionary Learning School,2023,Common Core English,76,63.973682,55.263157,19281
Manhattan,06M348,Washington Heights Expeditionary Learning School,2023,Common Core Geometry,26,52.346153,23.076923,19282
Manhattan,06M348,Washington Heights Expeditionary Learning School,2023,Earth Science,95,57.2,33.68421,19283
Manhattan,06M348,Washington Heights Expeditionary Learning School,2023,Global History and Geography,100,65.2,62.0,19284
Manhattan,06M348,Washington Heights Expeditionary Learning School,2023,Living Environment,202,58.89109,39.603962,19285
Manhattan,06M348,Washington Heights Expeditionary Learning School,2023,Spanish,8,88.375,100.0,19286
Manhattan,06M348,Washington Heights Expeditionary Learning School,2023,US History and Government,100,58.38,39.0,19287
Manhattan,06M366,Washington Heights Academy,2017,Common Core Algebra,7,87.28571,100.0,19288
Manhattan,06M366,Washington Heights Academy,2018,Common Core Algebra,22,82.045456,90.90909,19289
Manhattan,06M366,Washington Heights Academy,2019,Common Core Algebra,20,85.1,100.0,19290
Manhattan,06M366,Washington Heights Academy,2023,Common Core Algebra,19,83.052635,100.0,19291
Manhattan,06M423,High School for Excellence and Innovation,2017,Common Core Algebra,69,63.086956,60.869564,19292
Manhattan,06M423,High School for Excellence and Innovation,2017,Common Core English,80,54.125,46.25,19293
Manhattan,06M423,High School for Excellence and Innovation,2017,Common Core Geometry,10,51.0,0.0,19294
Manhattan,06M423,High School for Excellence and Innovation,2017,Global History and Geography,72,56.569443,29.166666,19295
Manhattan,06M423,High School for Excellence and Innovation,2017,Living Environment,56,64.0,58.92857,19296
Manhattan,06M423,High School for Excellence and Innovation,2017,US History and Government,63,57.42857,41.26984,19297
Manhattan,06M423,High School for Excellence and Innovation,2018,Common Core Algebra,62,56.096775,32.258064,19298
Manhattan,06M423,High School for Excellence and Innovation,2018,Common Core English,83,47.096386,36.144577,19299
Manhattan,06M423,High School for Excellence and Innovation,2018,Global History and Geography,76,56.92105,34.210526,19300
Manhattan,06M423,High School for Excellence and Innovation,2018,Living Environment,63,63.73016,53.968254,19301
Manhattan,06M423,High School for Excellence and Innovation,2018,US History and Government,80,53.8625,30.0,19302
Manhattan,06M423,High School for Excellence and Innovation,2019,Common Core Algebra,61,57.639343,29.508196,19303
Manhattan,06M423,High School for Excellence and Innovation,2019,Common Core English,64,52.984375,40.625,19304
Manhattan,06M423,High School for Excellence and Innovation,2019,Global History and Geography,68,55.764706,27.941177,19305
Manhattan,06M423,High School for Excellence and Innovation,2019,Living Environment,60,57.716667,33.333332,19306
Manhattan,06M423,High School for Excellence and Innovation,2019,Spanish,74,82.27027,97.297295,19307
Manhattan,06M423,High School for Excellence and Innovation,2019,US History and Government,92,51.934784,26.086956,19308
Manhattan,06M423,High School for Excellence and Innovation,2022,Common Core Algebra,13,52.076923,7.6923075,19309
Manhattan,06M423,High School for Excellence and Innovation,2022,Common Core English,25,56.2,40.0,19310
Manhattan,06M423,High School for Excellence and Innovation,2022,Global History and Geography,30,60.733334,46.666668,19311
Manhattan,06M423,High School for Excellence and Innovation,2022,Living Environment,14,53.92857,0.0,19312
Manhattan,06M423,High School for Excellence and Innovation,2022,Spanish,51,75.882355,80.39216,19313
Manhattan,06M423,High School for Excellence and Innovation,2023,Common Core Algebra,49,67.71429,69.38776,19314
Manhattan,06M423,High School for Excellence and Innovation,2023,Common Core English,35,56.342857,40.0,19315
Manhattan,06M423,High School for Excellence and Innovation,2023,Global History and Geography,39,52.153847,25.641026,19316
Manhattan,06M423,High School for Excellence and Innovation,2023,Living Environment,31,48.64516,6.451613,19317
Manhattan,06M423,High School for Excellence and Innovation,2023,Spanish,45,76.4,80.0,19318
Manhattan,06M423,High School for Excellence and Innovation,2023,US History and Government,9,51.77778,11.111111,19319
Manhattan,06M457,George Washington YABC,2017,Common Core Algebra,25,59.64,52.0,19320
Manhattan,06M457,George Washington YABC,2017,Common Core English,49,45.918365,24.489796,19321
Manhattan,06M457,George Washington YABC,2017,Global History and Geography,61,51.934425,11.4754095,19322
Manhattan,06M457,George Washington YABC,2017,Living Environment,40,51.825,17.5,19323
Manhattan,06M457,George Washington YABC,2017,US History and Government,57,51.614037,17.54386,19324
Manhattan,06M457,George Washington YABC,2018,Common Core Algebra,14,65.71429,71.42857,19325
Manhattan,06M457,George Washington YABC,2018,Common Core English,32,54.0,50.0,19326
Manhattan,06M457,George Washington YABC,2018,Global History and Geography,33,49.18182,12.121212,19327
Manhattan,06M457,George Washington YABC,2018,Living Environment,22,53.909092,22.727272,19328
Manhattan,06M457,George Washington YABC,2018,US History and Government,30,51.966667,20.0,19329
Manhattan,06M457,George Washington YABC,2019,Common Core Algebra,11,60.545456,54.545456,19330
Manhattan,06M457,George Washington YABC,2019,Common Core English,31,40.612904,16.129032,19331
Manhattan,06M457,George Washington YABC,2019,Global History and Geography,28,46.32143,3.5714285,19332
Manhattan,06M457,George Washington YABC,2019,Living Environment,20,50.7,10.0,19333
Manhattan,06M457,George Washington YABC,2019,Spanish,14,80.85714,85.71429,19334
Manhattan,06M457,George Washington YABC,2019,US History and Government,23,49.565216,13.043478,19335
Manhattan,06M462,The College Academy,2017,Chemistry,30,46.8,10.0,19336
Manhattan,06M462,The College Academy,2017,Common Core Algebra,242,61.14876,45.454544,19337
Manhattan,06M462,The College Academy,2017,Common Core Algebra 2,16,64.6875,50.0,19338
Manhattan,06M462,The College Academy,2017,Common Core English,140,55.892857,51.42857,19339
Manhattan,06M462,The College Academy,2017,Common Core Geometry,116,58.706898,46.551723,19340
Manhattan,06M462,The College Academy,2017,Earth Science,89,66.7191,60.674156,19341
Manhattan,06M462,The College Academy,2017,Global History and Geography,93,56.946236,36.55914,19342
Manhattan,06M462,The College Academy,2017,Living Environment,177,57.16949,34.463276,19343
Manhattan,06M462,The College Academy,2017,Spanish,40,85.95,90.0,19344
Manhattan,06M462,The College Academy,2017,US History and Government,182,55.637363,31.868132,19345
Manhattan,06M462,The College Academy,2018,Chemistry,19,49.94737,5.263158,19346
Manhattan,06M462,The College Academy,2018,Common Core Algebra,214,63.19159,53.271027,19347
Manhattan,06M462,The College Academy,2018,Common Core Algebra 2,41,66.19512,70.731705,19348
Manhattan,06M462,The College Academy,2018,Common Core English,216,54.560184,45.833332,19349
Manhattan,06M462,The College Academy,2018,Common Core Geometry,103,55.99029,34.951458,19350
Manhattan,06M462,The College Academy,2018,Earth Science,113,61.61947,48.672565,19351
Manhattan,06M462,The College Academy,2018,Global History and Geography,198,58.727272,42.424244,19352
Manhattan,06M462,The College Academy,2018,Living Environment,174,57.666668,39.08046,19353
Manhattan,06M462,The College Academy,2018,Spanish,166,80.156624,87.951805,19354
Manhattan,06M462,The College Academy,2018,US History and Government,45,60.288887,42.22222,19355
Manhattan,06M462,The College Academy,2019,Chemistry,18,56.666668,5.5555553,19356
Manhattan,06M462,The College Academy,2019,Common Core Algebra,179,64.005585,57.5419,19357
Manhattan,06M462,The College Academy,2019,Common Core Algebra 2,37,66.54054,72.97298,19358
Manhattan,06M462,The College Academy,2019,Common Core English,206,54.597088,46.116505,19359
Manhattan,06M462,The College Academy,2019,Common Core Geometry,107,54.57944,29.906542,19360
Manhattan,06M462,The College Academy,2019,Earth Science,96,54.8125,34.375,19361
Manhattan,06M462,The College Academy,2019,Global History and Geography,104,59.625,45.192307,19362
Manhattan,06M462,The College Academy,2019,Living Environment,166,53.698795,28.313253,19363
Manhattan,06M462,The College Academy,2019,Spanish,198,75.616165,80.30303,19364
Manhattan,06M462,The College Academy,2019,US History and Government,96,61.520832,45.833332,19365
Manhattan,06M462,The College Academy,2022,Common Core Algebra,62,67.20968,59.677418,19366
Manhattan,06M462,The College Academy,2022,Common Core Algebra 2,76,53.25,21.052631,19367
Manhattan,06M462,The College Academy,2022,Common Core English,68,55.75,51.47059,19368
Manhattan,06M462,The College Academy,2022,Common Core Geometry,61,48.770493,18.032787,19369
Manhattan,06M462,The College Academy,2022,Earth Science,63,51.444443,22.222221,19370
Manhattan,06M462,The College Academy,2022,Global History and Geography,71,65.60564,64.788734,19371
Manhattan,06M462,The College Academy,2022,Living Environment,82,62.52439,50.0,19372
Manhattan,06M462,The College Academy,2022,Spanish,110,70.990906,70.0,19373
Manhattan,06M462,The College Academy,2023,Common Core Algebra,118,67.669495,69.49152,19374
Manhattan,06M462,The College Academy,2023,Common Core Algebra 2,124,61.741936,57.258064,19375
Manhattan,06M462,The College Academy,2023,Common Core English,109,55.74312,49.541283,19376
Manhattan,06M462,The College Academy,2023,Earth Science,78,59.923077,41.025642,19377
Manhattan,06M462,The College Academy,2023,Global History and Geography,67,64.04478,50.74627,19378
Manhattan,06M462,The College Academy,2023,Living Environment,123,59.365852,36.585365,19379
Manhattan,06M462,The College Academy,2023,Spanish,121,75.17355,76.859505,19380
Manhattan,06M462,The College Academy,2023,US History and Government,6,52.666668,0.0,19381
Manhattan,06M463,High School for Media and Communications,2017,Chemistry,29,47.62069,6.8965516,19382
Manhattan,06M463,High School for Media and Communications,2017,Common Core Algebra,253,59.636364,40.316204,19383
Manhattan,06M463,High School for Media and Communications,2017,Common Core English,160,52.0375,46.25,19384
Manhattan,06M463,High School for Media and Communications,2017,Common Core Geometry,105,46.45714,6.6666665,19385
Manhattan,06M463,High School for Media and Communications,2017,Earth Science,70,50.714287,14.285714,19386
Manhattan,06M463,High School for Media and Communications,2017,Global History and Geography,209,53.4689,28.708134,19387
Manhattan,06M463,High School for Media and Communications,2017,Living Environment,167,56.39521,30.538921,19388
Manhattan,06M463,High School for Media and Communications,2017,US History and Government,135,61.91111,53.333332,19389
Manhattan,06M463,High School for Media and Communications,2018,Chemistry,18,58.833332,22.222221,19390
Manhattan,06M463,High School for Media and Communications,2018,Common Core Algebra,259,56.555984,27.413128,19391
Manhattan,06M463,High School for Media and Communications,2018,Common Core Algebra 2,7,47.285713,14.285714,19392
Manhattan,06M463,High School for Media and Communications,2018,Common Core English,155,53.496773,44.51613,19393
Manhattan,06M463,High School for Media and Communications,2018,Common Core Geometry,53,47.264153,3.7735848,19394
Manhattan,06M463,High School for Media and Communications,2018,Earth Science,90,58.61111,34.444443,19395
Manhattan,06M463,High School for Media and Communications,2018,Global History and Geography,134,51.58209,23.880596,19396
Manhattan,06M463,High School for Media and Communications,2018,Living Environment,172,57.244186,37.2093,19397
Manhattan,06M463,High School for Media and Communications,2018,Spanish,15,87.933334,100.0,19398
Manhattan,06M463,High School for Media and Communications,2018,US History and Government,194,62.35567,53.608246,19399
Manhattan,06M463,High School for Media and Communications,2019,Chemistry,20,52.2,10.0,19400
Manhattan,06M463,High School for Media and Communications,2019,Common Core Algebra,237,63.329113,52.320675,19401
Manhattan,06M463,High School for Media and Communications,2019,Common Core English,132,52.719696,37.121212,19402
Manhattan,06M463,High School for Media and Communications,2019,Common Core Geometry,29,51.58621,10.344828,19403
Manhattan,06M463,High School for Media and Communications,2019,Earth Science,54,52.01852,18.518518,19404
Manhattan,06M463,High School for Media and Communications,2019,Global History and Geography,143,59.83916,39.16084,19405
Manhattan,06M463,High School for Media and Communications,2019,Living Environment,173,56.121387,34.104046,19406
Manhattan,06M463,High School for Media and Communications,2019,Spanish,87,86.885056,97.70115,19407
Manhattan,06M463,High School for Media and Communications,2019,US History and Government,88,56.715908,36.363636,19408
Manhattan,06M463,High School for Media and Communications,2022,Common Core Algebra,96,61.197918,46.875,19409
Manhattan,06M463,High School for Media and Communications,2022,Common Core English,79,57.544304,54.430378,19410
Manhattan,06M463,High School for Media and Communications,2022,Earth Science,18,50.944443,27.777779,19411
Manhattan,06M463,High School for Media and Communications,2022,Global History and Geography,49,59.612244,57.142857,19412
Manhattan,06M463,High School for Media and Communications,2022,Living Environment,81,61.790123,48.148148,19413
Manhattan,06M463,High School for Media and Communications,2022,Spanish,77,86.03896,93.50649,19414
Manhattan,06M463,High School for Media and Communications,2023,Common Core Algebra,237,58.451477,43.881855,19415
Manhattan,06M463,High School for Media and Communications,2023,Common Core Algebra 2,62,59.032257,51.612904,19416
Manhattan,06M463,High School for Media and Communications,2023,Common Core English,191,61.712044,57.06806,19417
Manhattan,06M463,High School for Media and Communications,2023,Common Core Geometry,44,59.25,34.090908,19418
Manhattan,06M463,High School for Media and Communications,2023,Earth Science,61,64.72131,49.18033,19419
